title,release_year,budget,runtime,mpaa_rating_numeric,metascore,director_score,cast_score,genre_war,genre_western,genre_sci-fi,genre_biography,genre_musical,genre_thriller,genre_mystery,genre_news,genre_sport,genre_animation,genre_adventure,genre_family,genre_crime,genre_music,genre_romance,genre_history,genre_fantasy,genre_drama,genre_horror,genre_action,genre_comedy,genre_documentary
Fantastic Four,2015,120000000,100,3,27,5.6,6.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
The Age of Adaline,2015,25000000,112,3,51,7.2,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
Point Break,2015,105000000,114,3,34,5.3,4.7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
Alvin and the Chipmunks: The Road Chip,2015,90000000,92,2,33,5.4,3.4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
The Visit,2015,5000000,94,3,55,6.2,4.3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Daddy's Home,2015,50000000,96,3,42,6.3,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
The Longest Ride,2015,34000000,128,3,33,7.2,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Carol,2015,11800000,118,4,94,6.9,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
In the Heart of the Sea,2015,100000000,122,3,47,7,8.1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
The Wedding Ringer,2015,23000000,101,4,35,6.6,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
The Peanuts Movie,2015,99000000,88,1,67,6.8,4.1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Vacation,2015,31000000,99,4,34,6.8,3.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Blackhat,2015,70000000,133,4,51,6.9,5.7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
The Gift,2015,5000000,108,4,77,7,6.2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Joy,2015,60000000,124,3,56,7,11.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Eye in the Sky,2015,13000000,102,4,73,6.8,5.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Room,2015,13000000,118,4,86,7.5,6.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Crimson Peak,2015,55000000,118,4,66,6.9,6.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
The DUFF,2015,8500000,100,3,56,6.4,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Paul Blart: Mall Cop 2,2015,38000000,94,2,13,5.6,3.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
Poltergeist,2015,35000000,93,3,47,5.8,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The Danish Girl,2015,15000000,119,4,66,6.4,5.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Paranormal Activity: The Ghost Dimension,2015,10000000,87,4,30,4.6,2.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Everest,2015,55000000,121,3,64,7.1,4.3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
No Escape,2015,5000000,103,4,38,6.5,5.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Burnt,2015,20000000,100,4,42,6.8,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Sinister 2,2015,10000000,97,4,32,5.3,3.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Trainwreck,2015,35000000,125,4,75,6.7,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Shaun the Sheep Movie,2015,25000000,85,2,81,7.3,4.3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Krampus,2015,15000000,98,3,49,6.1,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
Secret in Their Eyes,2015,19500000,111,3,45,6.8,8.9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Maggie,2015,4000000,95,3,52,5.6,4.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Magic Mike XXL,2015,14800000,115,4,61,5.6,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
The Wave,2015,5904067,104,4,68,6.6,3.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Dope,2015,7000000,103,4,72,6.9,5.4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
The Boy Next Door,2015,4000000,91,4,30,6,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mortdecai,2015,60000000,107,4,27,6.4,9.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
Black Mass,2015,53000000,123,4,68,7,7.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
99 Homes,2015,8000000,112,4,76,7.1,7.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Dragon Blade,2015,65000000,127,4,41,5.9,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
Tangerine,2015,100000,87,4,86,7.3,4.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
Anomalisa,2015,8000000,91,4,88,7.2,5.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
Hardcore Henry,2015,2000000,96,4,51,7,4.7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Tale of Tales,2015,12000000,134,4,72,6.4,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
The 33,2015,25000000,120,3,55,6.5,6.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Youth,2015,13360000,125,4,64,7,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
Colonia,2015,14000000,106,4,33,7,6.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Concussion,2015,35000000,123,3,55,7.1,6.7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Suffragette,2015,14000000,106,3,64,6.9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Strange Magic,2015,100000000,99,2,25,5.8,4.1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Aloha,2015,37000000,105,3,40,6.9,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
The Diary of a Teenage Girl,2015,2000000,103,4,87,6.5,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Far from the Madding Crowd,2015,14500000,119,3,71,7.8,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Paper Towns,2015,12000000,109,3,56,6.6,3.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Victor Frankenstein,2015,40000000,109,3,36,6.6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Trumbo,2015,15000000,124,4,60,6.7,6.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Walk,2015,35000000,123,2,70,7.2,6.6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Ip Man 3,2015,36000000,105,3,57,7.3,4.7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Regression,2015,20000000,106,4,32,7.1,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Pawn Sacrifice,2015,19000000,115,3,65,7.2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
The Perfect Guy,2015,12000000,100,3,36,5.6,3.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Do You Believe?,2015,2300000,115,3,22,6.1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Son of Saul,2015,1000000,107,4,91,6.8,5.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Land of Mine,2015,5070773,100,4,75,7.8,4.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Big Game,2015,8500000,90,3,53,6.2,5.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
Equals,2015,16000000,102,3,43,6.3,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Danny Collins,2015,10000000,107,4,58,7,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
Truth,2015,9600000,125,4,66,6.8,9.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Mustang,2015,1300000,97,3,83,7.6,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
By the Sea,2015,10000000,122,4,44,5.7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Macbeth,2015,15000000,113,4,71,6.3,6.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Freeheld,2015,7000000,103,3,50,6.6,9.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
While We're Young,2015,10000000,97,4,77,6.6,7.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
The Lady in the Van,2015,6000000,104,3,70,6.6,4.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"Hello, My Name Is Doris",2015,1000000,95,4,63,7,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Cop Car,2015,800000,88,4,66,7.3,4.6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Slow West,2015,2000000,84,4,72,6.9,4.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
The Great Gilly Hopkins,2015,5000000,99,2,47,6.5,5.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
Love & Mercy,2015,10000000,120,3,80,7.4,6.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
The Clan,2015,3500000,109,4,73,6.9,4.2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Louder Than Bombs,2015,11000000,105,4,70,7.2,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Grandma,2015,600000,78,4,77,6.4,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Strangerland,2015,10000000,111,4,42,5.2,6.6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Mr. Six,2015,250000,134,3,57,6.9,4.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
I Smile Back,2015,495000,85,4,59,6.2,3.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Lost River,2015,2000000,95,4,42,5.7,3.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Zootopia,2016,150000000,109,2,78,7.4,5.6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
Sunshine Superman,2015,400000,100,2,70,6.9,3.9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Deadpool,2016,58000000,108,4,65,7.1,4.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Arrival,2016,47000000,116,3,81,8.1,9.7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Conjuring 2,2016,40000000,134,4,65,6.9,5.3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Doctor Strange,2016,180000000,115,3,72,6.6,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
Hacksaw Ridge,2016,40000000,139,4,71,7.8,7.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Me Before You,2016,20000000,110,3,51,7.4,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
The Founder,2016,15000000,115,3,66,7.1,6.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Magnificent Seven,2016,90000000,132,3,54,6.9,9.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
La La Land,2016,30000000,129,3,94,7.7,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
The Accountant,2016,44000000,128,4,51,7.4,7.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
Fantastic Beasts and Where to Find Them,2016,180000000,132,3,66,7.3,5.2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
Captain America: Civil War,2016,250000000,147,3,75,7.6,10.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Batman v Superman: Dawn of Justice,2016,250000000,152,4,44,6.8,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
The Autopsy of Jane Doe,2016,4000000,86,4,65,6.5,4.9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The Nice Guys,2016,50000000,116,4,70,6.8,10.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
The Jungle Book,2016,175000000,106,2,77,7,6.8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
The Witch,2016,4000000,92,4,84,7.2,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Lion,2016,12000000,118,3,69,7,8.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Sing,2016,75000000,107,2,59,7,6.2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
10 Cloverfield Lane,2016,15000000,104,3,76,7.2,6.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Manchester by the Sea,2016,9000000,138,4,96,7.2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Hidden Figures,2016,25000000,127,2,74,7.5,6.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Kung Fu Panda 3,2016,145000000,95,2,66,7.1,6.8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
Passengers,2016,110000000,116,3,41,7.5,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
The Great Wall,2016,150000000,103,3,42,7.2,10.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
Rogue One: A Star Wars Story,2016,200000000,133,3,65,6.8,5.8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
X-Men: Apocalypse,2016,178000000,144,3,52,7.2,8.8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Suicide Squad,2016,175000000,122,3,40,6.7,8.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
Moonlight,2016,4000000,111,4,99,7.2,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Trolls,2016,125000000,92,2,55,5.8,6.1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Central Intelligence,2016,50000000,107,3,52,6.7,4.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
Miss Peregrine's Home for Peculiar Children,2016,110000000,127,3,57,6.9,6.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
Warcraft,2016,160000000,123,3,32,7.3,4.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
The BFG,2016,140000000,117,2,66,7.5,4.6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
Gods of Egypt,2016,140000000,127,3,25,6.8,4.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
The Legend of Tarzan,2016,180000000,109,3,44,7.3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
Jason Bourne,2016,120000000,123,3,58,7.4,10.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Ben-Hur,2016,100000000,125,3,38,6.3,3.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
The Shallows,2016,17000000,86,3,59,6.3,3.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
London Has Fallen,2016,60000000,99,4,28,5.4,7.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Sully,2016,60000000,96,3,74,7.2,9.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Angry Birds Movie,2016,73000000,97,2,43,6.3,4.1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
Don't Breathe,2016,9900000,89,4,71,6.7,4.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
The Girl on the Train,2016,45000000,112,4,48,6.8,8.6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Miracles from Heaven,2016,16000000,119,2,44,6.5,5.2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Moana,2016,150000000,107,2,81,7.4,5.2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Finding Dory,2016,200000000,97,2,77,7.6,5.3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Ghostbusters,2016,144000000,117,3,60,6.6,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
Ballerina,2016,30000000,89,2,48,6.8,4.6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Star Trek Beyond,2016,185000000,122,3,68,6.6,5.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Sausage Party,2016,19000000,88,4,66,6.1,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Hell or High Water,2016,12000000,102,4,88,7.6,6.6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Deepwater Horizon,2016,110000000,107,3,68,6.8,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
Kubo and the Two Strings,2016,60000000,102,2,84,7.2,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
Allegiant,2016,110000000,120,3,33,6.5,5.1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
A Monster Calls,2016,43000000,108,3,76,7.2,7.4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
The Edge of Seventeen,2016,9000000,105,4,77,7.3,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Assassin's Creed,2016,125000000,116,3,36,6.3,7.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Captain Fantastic,2016,5000000,118,4,72,7.8,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Ouija: Origin of Evil,2016,9000000,99,3,65,6.7,3.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Nocturnal Animals,2016,22500000,117,4,67,7.4,9.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Hunt for the Wilderpeople,2016,2500000,101,3,81,7.4,5.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Silence,2016,46000000,161,4,79,7.6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Patriots Day,2016,45000000,133,4,69,6.8,6.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
Alice Through the Looking Glass,2016,170000000,113,2,34,6.4,8.4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
Inferno,2016,75000000,121,3,42,7,9.8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
Miss Sloane,2016,13000000,133,4,64,6.9,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Secret Life of Pets,2016,75000000,86,2,61,6.4,4.1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Allied,2016,106000000,124,4,60,7.2,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
Storks,2016,70000000,87,2,56,6.4,4.1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Independence Day: Resurgence,2016,165000000,120,3,32,6.4,6.1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Snowden,2016,40000000,134,4,58,7,6.3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Dirty Grandpa,2016,11500000,102,4,21,5.8,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lights Out,2016,4900000,81,3,58,6.4,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Pride and Prejudice and Zombies,2016,28000000,108,3,45,6.3,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
Bridget Jones's Baby,2016,35000000,123,4,59,6.6,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Pete's Dragon,2016,65000000,103,2,71,6.6,4.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
Ride Along 2,2016,40000000,102,3,32,5.8,4.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
The Neon Demon,2016,7000000,118,4,51,6.6,5.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Paterson,2016,5000000,118,4,90,7.2,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Bad Moms,2016,20000000,100,4,60,5.9,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Collateral Beauty,2016,36000000,97,3,23,6.8,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Demolition,2016,10000000,101,4,49,7.3,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
God's Not Dead 2,2016,5000000,121,2,22,4.3,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Raw,2016,3500000,99,4,81,6.7,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Swiss Army Man,2016,3000000,97,4,64,7.4,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
Sing Street,2016,4000000,105,3,79,7.7,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
The Mermaid,2016,60720000,93,4,69,6.9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
Fences,2016,24000000,139,3,79,7.3,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Zoolander 2,2016,50000000,100,3,34,6.4,5.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
The Forest,2016,10000000,95,3,34,4.8,2.9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The Promise,2016,90000000,133,3,49,7.1,8.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
Fifty Shades of Black,2016,20000000,92,4,28,4.2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Crouching Tiger, Hidden Dragon: Sword of Destiny",2016,20000000,103,3,47,6.2,7.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
Race,2016,5000000,134,3,56,6.1,4.8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"Hail, Caesar!",2016,22000000,106,3,72,7.1,8.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
The Light Between Oceans,2016,20000000,133,3,60,7.3,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Neighbors 2: Sorority Rising,2016,35000000,92,4,58,6.4,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
The Assignment,2016,5000000,95,4,34,6.3,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Eddie the Eagle,2016,23000000,106,3,54,7.3,6.1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Midnight Special,2016,18000000,112,3,76,7,7.4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Office Christmas Party,2016,45000000,105,4,42,6.1,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
